"model","scenario","region","variable","unit","year","value"
"WITCH 6.0","SSP2_ce_narrow","brazil","Energy Service|Transportation|Freight|Truck|Fuel-Cell-Electric","pkm",2065,8.5272072438801e-05
"WITCH 6.0","SSP2_ce_narrow","canada","Energy Service|Transportation|Freight|Truck|Fuel-Cell-Electric","pkm",2065,0.00178312187362518
"WITCH 6.0","SSP2_ce_narrow","ccasia","Energy Service|Transportation|Freight|Truck|Fuel-Cell-Electric","pkm",2065,1.21998419943751e-09
"WITCH 6.0","SSP2_ce_narrow","china","Energy Service|Transportation|Freight|Truck|Fuel-Cell-Electric","pkm",2065,0.607705888183299
"WITCH 6.0","SSP2_ce_narrow","eu27","Energy Service|Transportation|Freight|Truck|Fuel-Cell-Electric","pkm",2065,0.0291150775058548
"WITCH 6.0","SSP2_ce_narrow","india","Energy Service|Transportation|Freight|Truck|Fuel-Cell-Electric","pkm",2065,0.00176188427176725
"WITCH 6.0","SSP2_ce_narrow","indonesia","Energy Service|Transportation|Freight|Truck|Fuel-Cell-Electric","pkm",2065,3.39030412169479e-09
"WITCH 6.0","SSP2_ce_narrow","japan","Energy Service|Transportation|Freight|Truck|Fuel-Cell-Electric","pkm",2065,0.000281809370525444
"WITCH 6.0","SSP2_ce_narrow","korea","Energy Service|Transportation|Freight|Truck|Fuel-Cell-Electric","pkm",2065,0.00357409763960316
"WITCH 6.0","SSP2_ce_narrow","laca","Energy Service|Transportation|Freight|Truck|Fuel-Cell-Electric","pkm",2065,2.05321490770675e-09
"WITCH 6.0","SSP2_ce_narrow","mena","Energy Service|Transportation|Freight|Truck|Fuel-Cell-Electric","pkm",2065,0.000226016985370874
"WITCH 6.0","SSP2_ce_narrow","mexico","Energy Service|Transportation|Freight|Truck|Fuel-Cell-Electric","pkm",2065,7.16118153438526e-06
"WITCH 6.0","SSP2_ce_narrow","oceania","Energy Service|Transportation|Freight|Truck|Fuel-Cell-Electric","pkm",2065,0.000657647210513245
"WITCH 6.0","SSP2_ce_narrow","othereurope","Energy Service|Transportation|Freight|Truck|Fuel-Cell-Electric","pkm",2065,0.00522836468082052
"WITCH 6.0","SSP2_ce_narrow","sasia","Energy Service|Transportation|Freight|Truck|Fuel-Cell-Electric","pkm",2065,1.73967019650931e-09
"WITCH 6.0","SSP2_ce_narrow","seasia","Energy Service|Transportation|Freight|Truck|Fuel-Cell-Electric","pkm",2065,2.07846085904693e-09
"WITCH 6.0","SSP2_ce_narrow","southafrica","Energy Service|Transportation|Freight|Truck|Fuel-Cell-Electric","pkm",2065,1.95898442069342e-09
"WITCH 6.0","SSP2_ce_narrow","ssa","Energy Service|Transportation|Freight|Truck|Fuel-Cell-Electric","pkm",2065,1.9608131016275e-09
"WITCH 6.0","SSP2_ce_narrow","te","Energy Service|Transportation|Freight|Truck|Fuel-Cell-Electric","pkm",2065,1.6014583716591e-09
"WITCH 6.0","SSP2_ce_narrow","usa","Energy Service|Transportation|Freight|Truck|Fuel-Cell-Electric","pkm",2065,5.81385269915836e-09
"WITCH 6.0","SSP2_ce_narrow","world","Energy Service|Transportation|Freight|Truck|Fuel-Cell-Electric","pkm",2065,0.650426362792096
"WITCH 6.0","SSP2_ce_narrow","brazil","Energy Service|Transportation|Freight|Truck|Fuel-Cell-Electric","pkm",2070,7.0358131614414e-05
"WITCH 6.0","SSP2_ce_narrow","canada","Energy Service|Transportation|Freight|Truck|Fuel-Cell-Electric","pkm",2070,0.00142366372665348
"WITCH 6.0","SSP2_ce_narrow","ccasia","Energy Service|Transportation|Freight|Truck|Fuel-Cell-Electric","pkm",2070,8.79789120520854e-10
"WITCH 6.0","SSP2_ce_narrow","china","Energy Service|Transportation|Freight|Truck|Fuel-Cell-Electric","pkm",2070,0.493402627788446
"WITCH 6.0","SSP2_ce_narrow","eu27","Energy Service|Transportation|Freight|Truck|Fuel-Cell-Electric","pkm",2070,0.0232417070286948
"WITCH 6.0","SSP2_ce_narrow","india","Energy Service|Transportation|Freight|Truck|Fuel-Cell-Electric","pkm",2070,0.00125673945119694
"WITCH 6.0","SSP2_ce_narrow","indonesia","Energy Service|Transportation|Freight|Truck|Fuel-Cell-Electric","pkm",2070,2.48194013454313e-09
"WITCH 6.0","SSP2_ce_narrow","japan","Energy Service|Transportation|Freight|Truck|Fuel-Cell-Electric","pkm",2070,0.000226885954721518
"WITCH 6.0","SSP2_ce_narrow","korea","Energy Service|Transportation|Freight|Truck|Fuel-Cell-Electric","pkm",2070,0.00284898013496968
"WITCH 6.0","SSP2_ce_narrow","laca","Energy Service|Transportation|Freight|Truck|Fuel-Cell-Electric","pkm",2070,1.60503829426801e-09
"WITCH 6.0","SSP2_ce_narrow","mena","Energy Service|Transportation|Freight|Truck|Fuel-Cell-Electric","pkm",2070,0.000175454349438404
"WITCH 6.0","SSP2_ce_narrow","mexico","Energy Service|Transportation|Freight|Truck|Fuel-Cell-Electric","pkm",2070,5.74637363885593e-06
"WITCH 6.0","SSP2_ce_narrow","oceania","Energy Service|Transportation|Freight|Truck|Fuel-Cell-Electric","pkm",2070,0.000522140812342663
"WITCH 6.0","SSP2_ce_narrow","othereurope","Energy Service|Transportation|Freight|Truck|Fuel-Cell-Electric","pkm",2070,0.00418955610695438
"WITCH 6.0","SSP2_ce_narrow","sasia","Energy Service|Transportation|Freight|Truck|Fuel-Cell-Electric","pkm",2070,1.20120381759006e-09
"WITCH 6.0","SSP2_ce_narrow","seasia","Energy Service|Transportation|Freight|Truck|Fuel-Cell-Electric","pkm",2070,1.61763372968148e-09
"WITCH 6.0","SSP2_ce_narrow","southafrica","Energy Service|Transportation|Freight|Truck|Fuel-Cell-Electric","pkm",2070,1.54041386756821e-09
"WITCH 6.0","SSP2_ce_narrow","ssa","Energy Service|Transportation|Freight|Truck|Fuel-Cell-Electric","pkm",2070,1.51897689983699e-09
"WITCH 6.0","SSP2_ce_narrow","te","Energy Service|Transportation|Freight|Truck|Fuel-Cell-Electric","pkm",2070,1.28249534604159e-09
"WITCH 6.0","SSP2_ce_narrow","usa","Energy Service|Transportation|Freight|Truck|Fuel-Cell-Electric","pkm",2070,4.53784128734185e-09
"WITCH 6.0","SSP2_ce_narrow","world","Energy Service|Transportation|Freight|Truck|Fuel-Cell-Electric","pkm",2070,0.527363876524004
"WITCH 6.0","SSP2_ce_narrow","brazil","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2005,86.9874446662442
"WITCH 6.0","SSP2_ce_narrow","canada","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2005,11.3054289875495
"WITCH 6.0","SSP2_ce_narrow","ccasia","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2005,27.0571003871204
"WITCH 6.0","SSP2_ce_narrow","china","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2005,342.382432652426
"WITCH 6.0","SSP2_ce_narrow","eu27","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2005,1083.99009261019
"WITCH 6.0","SSP2_ce_narrow","india","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2005,120.485067687479
"WITCH 6.0","SSP2_ce_narrow","indonesia","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2005,429.738303839128
"WITCH 6.0","SSP2_ce_narrow","japan","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2005,642.272440604752
"WITCH 6.0","SSP2_ce_narrow","korea","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2005,76.1755242929742
"WITCH 6.0","SSP2_ce_narrow","laca","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2005,394.078958383009
"WITCH 6.0","SSP2_ce_narrow","mena","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2005,279.567368782635
"WITCH 6.0","SSP2_ce_narrow","mexico","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2005,101.060249411267
"WITCH 6.0","SSP2_ce_narrow","oceania","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2005,86.3379116090211
"WITCH 6.0","SSP2_ce_narrow","othereurope","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2005,107.268686596789
"WITCH 6.0","SSP2_ce_narrow","sasia","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2005,63.770038756766
"WITCH 6.0","SSP2_ce_narrow","seasia","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2005,332.366384052748
"WITCH 6.0","SSP2_ce_narrow","southafrica","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2005,95.3749854222403
"WITCH 6.0","SSP2_ce_narrow","ssa","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2005,180.666382794883
"WITCH 6.0","SSP2_ce_narrow","te","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2005,260.87354465456
"WITCH 6.0","SSP2_ce_narrow","usa","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2005,4502.72706505376
"WITCH 6.0","SSP2_ce_narrow","world","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2005,9224.48541124554
"WITCH 6.0","SSP2_ce_narrow","brazil","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2010,95.3728228264245
"WITCH 6.0","SSP2_ce_narrow","canada","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2010,21.9897429226559
"WITCH 6.0","SSP2_ce_narrow","ccasia","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2010,27.1745104643232
"WITCH 6.0","SSP2_ce_narrow","china","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2010,353.294949564828
"WITCH 6.0","SSP2_ce_narrow","eu27","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2010,1084.94298590586
"WITCH 6.0","SSP2_ce_narrow","india","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2010,149.47120853397
"WITCH 6.0","SSP2_ce_narrow","indonesia","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2010,511.000213828675
"WITCH 6.0","SSP2_ce_narrow","japan","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2010,512.787885042285
"WITCH 6.0","SSP2_ce_narrow","korea","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2010,65.4679511333323
"WITCH 6.0","SSP2_ce_narrow","laca","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2010,470.723785914103
"WITCH 6.0","SSP2_ce_narrow","mena","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2010,313.106214094899
"WITCH 6.0","SSP2_ce_narrow","mexico","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2010,98.7829297252352
"WITCH 6.0","SSP2_ce_narrow","oceania","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2010,99.9089757360711
"WITCH 6.0","SSP2_ce_narrow","othereurope","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2010,102.796762395672
"WITCH 6.0","SSP2_ce_narrow","sasia","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2010,70.2158166420015
"WITCH 6.0","SSP2_ce_narrow","seasia","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2010,354.459504546378
"WITCH 6.0","SSP2_ce_narrow","southafrica","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2010,110.53418198476
"WITCH 6.0","SSP2_ce_narrow","ssa","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2010,227.382025567638
"WITCH 6.0","SSP2_ce_narrow","te","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2010,276.577458845945
"WITCH 6.0","SSP2_ce_narrow","usa","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2010,5295.23019888436
"WITCH 6.0","SSP2_ce_narrow","world","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2010,10241.2201245594
"WITCH 6.0","SSP2_ce_narrow","brazil","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2015,103.488245754409
"WITCH 6.0","SSP2_ce_narrow","canada","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2015,28.5628460885364
"WITCH 6.0","SSP2_ce_narrow","ccasia","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2015,28.8093401316563
"WITCH 6.0","SSP2_ce_narrow","china","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2015,401.261531318758
"WITCH 6.0","SSP2_ce_narrow","eu27","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2015,1028.18754710296
"WITCH 6.0","SSP2_ce_narrow","india","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2015,161.126818661889
"WITCH 6.0","SSP2_ce_narrow","indonesia","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2015,454.409521195045
"WITCH 6.0","SSP2_ce_narrow","japan","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2015,342.764648579856
"WITCH 6.0","SSP2_ce_narrow","korea","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2015,72.1307370442484
"WITCH 6.0","SSP2_ce_narrow","laca","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2015,522.723707742599
"WITCH 6.0","SSP2_ce_narrow","mena","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2015,327.118211766383
"WITCH 6.0","SSP2_ce_narrow","mexico","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2015,96.3744405467074
"WITCH 6.0","SSP2_ce_narrow","oceania","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2015,117.529302705234
"WITCH 6.0","SSP2_ce_narrow","othereurope","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2015,110.224280895681
"WITCH 6.0","SSP2_ce_narrow","sasia","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2015,78.1549793484093
"WITCH 6.0","SSP2_ce_narrow","seasia","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2015,434.832840563124
"WITCH 6.0","SSP2_ce_narrow","southafrica","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2015,114.950891074758
"WITCH 6.0","SSP2_ce_narrow","ssa","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2015,314.28114396424
"WITCH 6.0","SSP2_ce_narrow","te","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2015,291.838369787512
"WITCH 6.0","SSP2_ce_narrow","usa","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2015,6603.52249705183
"WITCH 6.0","SSP2_ce_narrow","world","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2015,11632.2919013238
"WITCH 6.0","SSP2_ce_narrow","brazil","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2020,106.017498113791
"WITCH 6.0","SSP2_ce_narrow","canada","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2020,28.9111299651497
"WITCH 6.0","SSP2_ce_narrow","ccasia","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2020,32.4901571111096
"WITCH 6.0","SSP2_ce_narrow","china","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2020,356.263526104006
"WITCH 6.0","SSP2_ce_narrow","eu27","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2020,1096.77038313504
"WITCH 6.0","SSP2_ce_narrow","india","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2020,216.053899125412
"WITCH 6.0","SSP2_ce_narrow","indonesia","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2020,403.809845828588
"WITCH 6.0","SSP2_ce_narrow","japan","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2020,304.416318074052
"WITCH 6.0","SSP2_ce_narrow","korea","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2020,65.4601214754994
"WITCH 6.0","SSP2_ce_narrow","laca","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2020,536.329519814593
"WITCH 6.0","SSP2_ce_narrow","mena","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2020,353.524950853109
"WITCH 6.0","SSP2_ce_narrow","mexico","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2020,82.7140010709662
"WITCH 6.0","SSP2_ce_narrow","oceania","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2020,160.743603890935
"WITCH 6.0","SSP2_ce_narrow","othereurope","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2020,123.325649527443
"WITCH 6.0","SSP2_ce_narrow","sasia","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2020,77.8570088341068
"WITCH 6.0","SSP2_ce_narrow","seasia","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2020,532.173583432085
"WITCH 6.0","SSP2_ce_narrow","southafrica","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2020,115.622997253581
"WITCH 6.0","SSP2_ce_narrow","ssa","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2020,527.720058476843
"WITCH 6.0","SSP2_ce_narrow","te","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2020,239.610193591907
"WITCH 6.0","SSP2_ce_narrow","usa","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2020,10313.9697433048
"WITCH 6.0","SSP2_ce_narrow","world","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2020,15673.784188983
"WITCH 6.0","SSP2_ce_narrow","brazil","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2025,102.101364969323
"WITCH 6.0","SSP2_ce_narrow","canada","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2025,31.6181580210961
"WITCH 6.0","SSP2_ce_narrow","ccasia","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2025,35.2077537246759
"WITCH 6.0","SSP2_ce_narrow","china","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2025,346.726259226105
"WITCH 6.0","SSP2_ce_narrow","eu27","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2025,1212.52253766382
"WITCH 6.0","SSP2_ce_narrow","india","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2025,245.10516137059
"WITCH 6.0","SSP2_ce_narrow","indonesia","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2025,450.216257986446
"WITCH 6.0","SSP2_ce_narrow","japan","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2025,320.002790892043
"WITCH 6.0","SSP2_ce_narrow","korea","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2025,69.714099460777
"WITCH 6.0","SSP2_ce_narrow","laca","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2025,508.893804340477
"WITCH 6.0","SSP2_ce_narrow","mena","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2025,334.09200841374
"WITCH 6.0","SSP2_ce_narrow","mexico","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2025,79.6598207392766
"WITCH 6.0","SSP2_ce_narrow","oceania","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2025,164.898646276959
"WITCH 6.0","SSP2_ce_narrow","othereurope","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2025,131.023066873136
"WITCH 6.0","SSP2_ce_narrow","sasia","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2025,70.3492319643935
"WITCH 6.0","SSP2_ce_narrow","seasia","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2025,581.80001301557
"WITCH 6.0","SSP2_ce_narrow","southafrica","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2025,110.746872657433
"WITCH 6.0","SSP2_ce_narrow","ssa","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2025,425.482666091551
"WITCH 6.0","SSP2_ce_narrow","te","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2025,233.648902889315
"WITCH 6.0","SSP2_ce_narrow","usa","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2025,10794.0969300121
"WITCH 6.0","SSP2_ce_narrow","world","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2025,16247.9063465888
"WITCH 6.0","SSP2_ce_narrow","brazil","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2030,99.2836094918269
"WITCH 6.0","SSP2_ce_narrow","canada","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2030,34.0995523872099
"WITCH 6.0","SSP2_ce_narrow","ccasia","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2030,37.4436451304443
"WITCH 6.0","SSP2_ce_narrow","china","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2030,338.818215330899
"WITCH 6.0","SSP2_ce_narrow","eu27","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2030,1298.61263004675
"WITCH 6.0","SSP2_ce_narrow","india","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2030,271.592927316821
"WITCH 6.0","SSP2_ce_narrow","indonesia","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2030,497.30359165275
"WITCH 6.0","SSP2_ce_narrow","japan","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2030,338.382130836116
"WITCH 6.0","SSP2_ce_narrow","korea","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2030,73.3004009033121
"WITCH 6.0","SSP2_ce_narrow","laca","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2030,486.962722320275
"WITCH 6.0","SSP2_ce_narrow","mena","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2030,317.278421290011
"WITCH 6.0","SSP2_ce_narrow","mexico","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2030,82.146771000033
"WITCH 6.0","SSP2_ce_narrow","oceania","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2030,168.792745890734
"WITCH 6.0","SSP2_ce_narrow","othereurope","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2030,138.507136041449
"WITCH 6.0","SSP2_ce_narrow","sasia","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2030,70.5870035267234
"WITCH 6.0","SSP2_ce_narrow","seasia","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2030,548.923426825479
"WITCH 6.0","SSP2_ce_narrow","southafrica","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2030,106.484509871359
"WITCH 6.0","SSP2_ce_narrow","ssa","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2030,380.1949662971
"WITCH 6.0","SSP2_ce_narrow","te","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2030,246.456596265651
"WITCH 6.0","SSP2_ce_narrow","usa","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2030,11050.4344474502
"WITCH 6.0","SSP2_ce_narrow","world","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2030,16585.6054498752
"WITCH 6.0","SSP2_ce_narrow","brazil","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2035,96.2382157623331
"WITCH 6.0","SSP2_ce_narrow","canada","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2035,36.9113511950546
"WITCH 6.0","SSP2_ce_narrow","ccasia","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2035,35.2240664695209
"WITCH 6.0","SSP2_ce_narrow","china","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2035,366.387393343303
"WITCH 6.0","SSP2_ce_narrow","eu27","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2035,1379.92428343379
"WITCH 6.0","SSP2_ce_narrow","india","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2035,294.834783261871
"WITCH 6.0","SSP2_ce_narrow","indonesia","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2035,467.722967164044
"WITCH 6.0","SSP2_ce_narrow","japan","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2035,359.471113994014
"WITCH 6.0","SSP2_ce_narrow","korea","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2035,76.1225845210012
"WITCH 6.0","SSP2_ce_narrow","laca","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2035,467.604055626578
"WITCH 6.0","SSP2_ce_narrow","mena","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2035,302.864784504662
"WITCH 6.0","SSP2_ce_narrow","mexico","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2035,85.1938286555599
"WITCH 6.0","SSP2_ce_narrow","oceania","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2035,172.909381768679
"WITCH 6.0","SSP2_ce_narrow","othereurope","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2035,146.60594758467
"WITCH 6.0","SSP2_ce_narrow","sasia","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2035,71.8904898483535
"WITCH 6.0","SSP2_ce_narrow","seasia","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2035,522.534392065817
"WITCH 6.0","SSP2_ce_narrow","southafrica","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2035,102.078156779978
"WITCH 6.0","SSP2_ce_narrow","ssa","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2035,360.967103628787
"WITCH 6.0","SSP2_ce_narrow","te","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2035,260.638334941876
"WITCH 6.0","SSP2_ce_narrow","usa","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2035,11232.7160781243
"WITCH 6.0","SSP2_ce_narrow","world","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2035,16838.8393126742
"WITCH 6.0","SSP2_ce_narrow","brazil","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2040,93.3583841914408
"WITCH 6.0","SSP2_ce_narrow","canada","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2040,40.0546006373514
"WITCH 6.0","SSP2_ce_narrow","ccasia","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2040,33.4152609171062
"WITCH 6.0","SSP2_ce_narrow","china","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2040,388.743122547362
"WITCH 6.0","SSP2_ce_narrow","eu27","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2040,1477.25172417648
"WITCH 6.0","SSP2_ce_narrow","india","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2040,317.706303140505
"WITCH 6.0","SSP2_ce_narrow","indonesia","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2040,444.104538284415
"WITCH 6.0","SSP2_ce_narrow","japan","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2040,380.253164104572
"WITCH 6.0","SSP2_ce_narrow","korea","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2040,78.6088909745442
"WITCH 6.0","SSP2_ce_narrow","laca","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2040,450.624506629076
"WITCH 6.0","SSP2_ce_narrow","mena","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2040,290.310912492613
"WITCH 6.0","SSP2_ce_narrow","mexico","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2040,88.6626398352562
"WITCH 6.0","SSP2_ce_narrow","oceania","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2040,177.225641816667
"WITCH 6.0","SSP2_ce_narrow","othereurope","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2040,155.45084405061
"WITCH 6.0","SSP2_ce_narrow","sasia","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2040,73.6462513375421
