"model","scenario","region","variable","unit","year","value"
"WITCH 6.0","SSP2_BAU","othereurope","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2060,4.07670669688606e-05
"WITCH 6.0","SSP2_BAU","sasia","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2060,3.58734885498481e-11
"WITCH 6.0","SSP2_BAU","seasia","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2060,2.23523691462043e-11
"WITCH 6.0","SSP2_BAU","southafrica","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2060,2.28813856583729e-11
"WITCH 6.0","SSP2_BAU","ssa","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2060,1.98048972835098e-11
"WITCH 6.0","SSP2_BAU","te","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2060,1.59361781667235e-11
"WITCH 6.0","SSP2_BAU","usa","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2060,4.44503932301523e-12
"WITCH 6.0","SSP2_BAU","world","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2060,0.0101618427655734
"WITCH 6.0","SSP2_BAU","brazil","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2065,1.06018774730875e-06
"WITCH 6.0","SSP2_BAU","canada","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2065,5.4278165145837e-05
"WITCH 6.0","SSP2_BAU","ccasia","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2065,2.50662801572216e-11
"WITCH 6.0","SSP2_BAU","china","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2065,0.00743162854388474
"WITCH 6.0","SSP2_BAU","eu27","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2065,0.000161753375265743
"WITCH 6.0","SSP2_BAU","india","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2065,1.96179721243454e-05
"WITCH 6.0","SSP2_BAU","indonesia","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2065,2.75889788695572e-11
"WITCH 6.0","SSP2_BAU","japan","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2065,1.52439866352235e-06
"WITCH 6.0","SSP2_BAU","korea","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2065,2.22589674357796e-05
"WITCH 6.0","SSP2_BAU","laca","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2065,1.657185243649e-11
"WITCH 6.0","SSP2_BAU","mena","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2065,3.51198763417153e-06
"WITCH 6.0","SSP2_BAU","mexico","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2065,4.89820473121819e-08
"WITCH 6.0","SSP2_BAU","oceania","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2065,4.78306110888205e-06
"WITCH 6.0","SSP2_BAU","othereurope","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2065,3.196325295365e-05
"WITCH 6.0","SSP2_BAU","sasia","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2065,2.94290294807721e-11
"WITCH 6.0","SSP2_BAU","seasia","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2065,1.75312504582653e-11
"WITCH 6.0","SSP2_BAU","southafrica","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2065,1.82462405229578e-11
"WITCH 6.0","SSP2_BAU","ssa","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2065,1.6704895537773e-11
"WITCH 6.0","SSP2_BAU","te","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2065,1.23926272128052e-11
"WITCH 6.0","SSP2_BAU","usa","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2065,3.46640732673515e-12
"WITCH 6.0","SSP2_BAU","world","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2065,0.00773242906100885
"WITCH 6.0","SSP2_BAU","brazil","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2070,8.35971751703669e-07
"WITCH 6.0","SSP2_BAU","canada","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2070,4.26183076214316e-05
"WITCH 6.0","SSP2_BAU","ccasia","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2070,1.99505785127984e-11
"WITCH 6.0","SSP2_BAU","china","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2070,0.00563305367514849
"WITCH 6.0","SSP2_BAU","eu27","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2070,0.000124919875814166
"WITCH 6.0","SSP2_BAU","india","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2070,1.55073323948141e-05
"WITCH 6.0","SSP2_BAU","indonesia","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2070,2.15806685435252e-11
"WITCH 6.0","SSP2_BAU","japan","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2070,1.15363309601542e-06
"WITCH 6.0","SSP2_BAU","korea","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2070,1.65628673969219e-05
"WITCH 6.0","SSP2_BAU","laca","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2070,1.31145196988792e-11
"WITCH 6.0","SSP2_BAU","mena","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2070,2.798063146098e-06
"WITCH 6.0","SSP2_BAU","mexico","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2070,3.85446222024822e-08
"WITCH 6.0","SSP2_BAU","oceania","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2070,3.78553617649823e-06
"WITCH 6.0","SSP2_BAU","othereurope","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2070,2.50425114646771e-05
"WITCH 6.0","SSP2_BAU","sasia","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2070,2.40201395161142e-11
"WITCH 6.0","SSP2_BAU","seasia","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2070,1.37094370339683e-11
"WITCH 6.0","SSP2_BAU","southafrica","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2070,1.44948344691274e-11
"WITCH 6.0","SSP2_BAU","ssa","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2070,1.40175330858285e-11
"WITCH 6.0","SSP2_BAU","te","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2070,9.61844242681571e-12
"WITCH 6.0","SSP2_BAU","usa","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2070,2.70304291602629e-12
"WITCH 6.0","SSP2_BAU","world","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2070,0.00586631645184221
"WITCH 6.0","SSP2_BAU","china","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Coal","EJ/yr",2025,4.45214746466638e-13
"WITCH 6.0","SSP2_BAU","world","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Coal","EJ/yr",2025,4.45214746466638e-13
"WITCH 6.0","SSP2_BAU","china","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Coal","EJ/yr",2030,4.45214746466638e-13
"WITCH 6.0","SSP2_BAU","india","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Coal","EJ/yr",2030,4.45214746466638e-13
"WITCH 6.0","SSP2_BAU","korea","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Coal","EJ/yr",2030,1.02730695514455e-13
"WITCH 6.0","SSP2_BAU","oceania","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Coal","EJ/yr",2030,2.56312312546856e-13
"WITCH 6.0","SSP2_BAU","world","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Coal","EJ/yr",2030,1.24947250099459e-12
"WITCH 6.0","SSP2_BAU","india","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Coal","EJ/yr",2035,4.45214746466638e-13
"WITCH 6.0","SSP2_BAU","indonesia","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Coal","EJ/yr",2035,1.29112276475325e-13
"WITCH 6.0","SSP2_BAU","korea","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Coal","EJ/yr",2035,1.29112276475325e-13
"WITCH 6.0","SSP2_BAU","oceania","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Coal","EJ/yr",2035,2.03939879736294e-13
"WITCH 6.0","SSP2_BAU","sasia","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Coal","EJ/yr",2035,9.91663728705121e-14
"WITCH 6.0","SSP2_BAU","world","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Coal","EJ/yr",2035,1.00654555202409e-12
"WITCH 6.0","SSP2_BAU","ccasia","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Coal","EJ/yr",2040,3.66419242594077e-14
"WITCH 6.0","SSP2_BAU","indonesia","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Coal","EJ/yr",2040,1.02730695514455e-13
"WITCH 6.0","SSP2_BAU","oceania","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Coal","EJ/yr",2040,1.62268734317049e-13
"WITCH 6.0","SSP2_BAU","southafrica","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Coal","EJ/yr",2040,9.91663728705121e-14
"WITCH 6.0","SSP2_BAU","world","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Coal","EJ/yr",2040,4.00807726961424e-13
"WITCH 6.0","SSP2_BAU","oceania","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Coal","EJ/yr",2045,1.29112276475325e-13
"WITCH 6.0","SSP2_BAU","southafrica","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Coal","EJ/yr",2045,9.91663728705121e-14
"WITCH 6.0","SSP2_BAU","te","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Coal","EJ/yr",2045,6.50377649477661e-14
"WITCH 6.0","SSP2_BAU","world","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Coal","EJ/yr",2045,2.93316414293603e-13
"WITCH 6.0","SSP2_BAU","seasia","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Coal","EJ/yr",2055,1.83277672824552e-32
"WITCH 6.0","SSP2_BAU","world","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Coal","EJ/yr",2055,1.83277672824552e-32
"WITCH 6.0","SSP2_BAU","seasia","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Coal","EJ/yr",2060,1.45828447550456e-32
"WITCH 6.0","SSP2_BAU","world","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Coal","EJ/yr",2060,1.45828447550456e-32
"WITCH 6.0","SSP2_BAU","korea","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Coal","EJ/yr",2065,6.23300645053293e-14
"WITCH 6.0","SSP2_BAU","seasia","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Coal","EJ/yr",2065,1.16031242457785e-32
"WITCH 6.0","SSP2_BAU","world","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Coal","EJ/yr",2065,6.23300645053293e-14
"WITCH 6.0","SSP2_BAU","southafrica","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Coal","EJ/yr",2070,1.38016571404658e-13
"WITCH 6.0","SSP2_BAU","world","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Coal","EJ/yr",2070,1.38016571404658e-13
"WITCH 6.0","SSP2_BAU","canada","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Biomass","EJ/yr",2020,5.47458482148148e-06
"WITCH 6.0","SSP2_BAU","world","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Biomass","EJ/yr",2020,5.47458482148148e-06
"WITCH 6.0","SSP2_BAU","canada","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Biomass","EJ/yr",2025,0.000106487096283047
"WITCH 6.0","SSP2_BAU","usa","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Biomass","EJ/yr",2025,5.47124815837308e-14
"WITCH 6.0","SSP2_BAU","world","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Biomass","EJ/yr",2025,0.000106487096337759
"WITCH 6.0","SSP2_BAU","laca","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Biomass","EJ/yr",2030,1.62268734317049e-13
"WITCH 6.0","SSP2_BAU","mena","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Biomass","EJ/yr",2030,4.45214746466638e-13
"WITCH 6.0","SSP2_BAU","te","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Biomass","EJ/yr",2030,1.29112276475325e-13
"WITCH 6.0","SSP2_BAU","usa","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Biomass","EJ/yr",2030,1.29112276475325e-13
"WITCH 6.0","SSP2_BAU","world","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Biomass","EJ/yr",2030,8.65708033734337e-13
"WITCH 6.0","SSP2_BAU","brazil","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Biomass","EJ/yr",2035,1.29112276475325e-13
"WITCH 6.0","SSP2_BAU","canada","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Biomass","EJ/yr",2035,6.74159043053729e-05
"WITCH 6.0","SSP2_BAU","china","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Biomass","EJ/yr",2035,4.45214746466638e-13
"WITCH 6.0","SSP2_BAU","laca","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Biomass","EJ/yr",2035,1.29112276475325e-13
"WITCH 6.0","SSP2_BAU","te","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Biomass","EJ/yr",2035,1.02730695514455e-13
"WITCH 6.0","SSP2_BAU","usa","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Biomass","EJ/yr",2035,1.29112276475325e-13
"WITCH 6.0","SSP2_BAU","world","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Biomass","EJ/yr",2035,6.74159052406552e-05
"WITCH 6.0","SSP2_BAU","brazil","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Biomass","EJ/yr",2040,5.78779170406629e-14
"WITCH 6.0","SSP2_BAU","china","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Biomass","EJ/yr",2040,4.45214746466638e-13
"WITCH 6.0","SSP2_BAU","india","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Biomass","EJ/yr",2040,4.45214746466638e-13
"WITCH 6.0","SSP2_BAU","laca","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Biomass","EJ/yr",2040,1.02730695514455e-13
"WITCH 6.0","SSP2_BAU","mexico","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Biomass","EJ/yr",2040,1.02730695514455e-13
"WITCH 6.0","SSP2_BAU","te","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Biomass","EJ/yr",2040,8.17396771940633e-14
"WITCH 6.0","SSP2_BAU","usa","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Biomass","EJ/yr",2040,1.02730695514455e-13
"WITCH 6.0","SSP2_BAU","world","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Biomass","EJ/yr",2040,1.33823917371137e-12
"WITCH 6.0","SSP2_BAU","canada","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Biomass","EJ/yr",2045,2.13401632078671e-05
"WITCH 6.0","SSP2_BAU","china","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Biomass","EJ/yr",2045,4.45214746466638e-13
"WITCH 6.0","SSP2_BAU","india","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Biomass","EJ/yr",2045,9.9166372870512e-14
"WITCH 6.0","SSP2_BAU","laca","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Biomass","EJ/yr",2045,8.17396771940633e-14
"WITCH 6.0","SSP2_BAU","mexico","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Biomass","EJ/yr",2045,8.17396771940633e-14
"WITCH 6.0","SSP2_BAU","seasia","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Biomass","EJ/yr",2045,8.67676249727966e-35
"WITCH 6.0","SSP2_BAU","usa","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Biomass","EJ/yr",2045,8.17396771940633e-14
"WITCH 6.0","SSP2_BAU","world","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Biomass","EJ/yr",2045,2.13401639974673e-05
"WITCH 6.0","SSP2_BAU","india","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Biomass","EJ/yr",2050,7.89036545148397e-14
"WITCH 6.0","SSP2_BAU","japan","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Biomass","EJ/yr",2050,9.18226817390773e-14
"WITCH 6.0","SSP2_BAU","mexico","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Biomass","EJ/yr",2050,6.50377649477661e-14
"WITCH 6.0","SSP2_BAU","world","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Biomass","EJ/yr",2050,2.35764101201683e-13
"WITCH 6.0","SSP2_BAU","india","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Biomass","EJ/yr",2055,6.27812283093846e-14
"WITCH 6.0","SSP2_BAU","mena","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Biomass","EJ/yr",2055,3.41953009898317e-13
"WITCH 6.0","SSP2_BAU","world","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Biomass","EJ/yr",2055,4.04734238207702e-13
"WITCH 6.0","SSP2_BAU","india","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Biomass","EJ/yr",2060,4.99531061301323e-14
"WITCH 6.0","SSP2_BAU","world","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Biomass","EJ/yr",2060,4.99531061301323e-14
"WITCH 6.0","SSP2_BAU","ccasia","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Biomass","EJ/yr",2065,1.38016571404658e-13
"WITCH 6.0","SSP2_BAU","china","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Biomass","EJ/yr",2065,4.45214746466638e-13
"WITCH 6.0","SSP2_BAU","india","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Biomass","EJ/yr",2065,3.97461610618927e-14
"WITCH 6.0","SSP2_BAU","world","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Biomass","EJ/yr",2065,6.22977478933188e-13
"WITCH 6.0","SSP2_BAU","brazil","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Biomass","EJ/yr",2070,1.38016571404658e-13
"WITCH 6.0","SSP2_BAU","china","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Biomass","EJ/yr",2070,4.45214746466638e-13
"WITCH 6.0","SSP2_BAU","india","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Biomass","EJ/yr",2070,3.41953009898317e-13
"WITCH 6.0","SSP2_BAU","korea","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Biomass","EJ/yr",2070,1.38016571404658e-13
"WITCH 6.0","SSP2_BAU","seasia","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Biomass","EJ/yr",2070,9.2322516209712e-33
"WITCH 6.0","SSP2_BAU","world","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Biomass","EJ/yr",2070,1.06320089917427e-12
"WITCH 6.0","SSP2_BAU","mena","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Gas","EJ/yr",2025,3.41953009898317e-13
"WITCH 6.0","SSP2_BAU","world","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Gas","EJ/yr",2025,3.41953009898317e-13
"WITCH 6.0","SSP2_BAU","southafrica","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Gas","EJ/yr",2030,1.29112276475325e-13
"WITCH 6.0","SSP2_BAU","world","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Gas","EJ/yr",2030,1.29112276475325e-13
"WITCH 6.0","SSP2_BAU","southafrica","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Gas","EJ/yr",2060,7.56865068993284e-14
"WITCH 6.0","SSP2_BAU","world","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Gas","EJ/yr",2060,7.56865068993284e-14
"WITCH 6.0","SSP2_BAU","southafrica","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Gas","EJ/yr",2065,1.06005433068478e-13
"WITCH 6.0","SSP2_BAU","world","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Gas","EJ/yr",2065,1.06005433068478e-13
"WITCH 6.0","SSP2_BAU","mena","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Wind","EJ/yr",2035,3.41953009898317e-13
"WITCH 6.0","SSP2_BAU","world","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Wind","EJ/yr",2035,3.41953009898317e-13
"WITCH 6.0","SSP2_BAU","mena","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Wind","EJ/yr",2040,3.41953009898317e-13
"WITCH 6.0","SSP2_BAU","world","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Wind","EJ/yr",2040,3.41953009898317e-13
"WITCH 6.0","SSP2_BAU","mena","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Wind","EJ/yr",2045,4.45214746466638e-13
"WITCH 6.0","SSP2_BAU","sasia","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Wind","EJ/yr",2045,4.45214746466638e-13
"WITCH 6.0","SSP2_BAU","world","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Wind","EJ/yr",2045,8.90429492933276e-13
"WITCH 6.0","SSP2_BAU","sasia","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Wind","EJ/yr",2050,1.06005433068478e-13
"WITCH 6.0","SSP2_BAU","world","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Wind","EJ/yr",2050,1.06005433068478e-13
"WITCH 6.0","SSP2_BAU","sasia","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Wind","EJ/yr",2055,1.06005433068478e-13
"WITCH 6.0","SSP2_BAU","ssa","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Wind","EJ/yr",2055,1.38016571404658e-13
"WITCH 6.0","SSP2_BAU","world","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Wind","EJ/yr",2055,2.44022004473136e-13
"WITCH 6.0","SSP2_BAU","sasia","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Wind","EJ/yr",2060,1.38016571404658e-13
"WITCH 6.0","SSP2_BAU","ssa","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Wind","EJ/yr",2060,6.23300645053293e-14
"WITCH 6.0","SSP2_BAU","world","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Wind","EJ/yr",2060,2.00346635909987e-13
"WITCH 6.0","SSP2_BAU","canada","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Wind","EJ/yr",2065,1.7106395297153e-05
"WITCH 6.0","SSP2_BAU","sasia","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Wind","EJ/yr",2065,1.38016571404658e-13
"WITCH 6.0","SSP2_BAU","ssa","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Wind","EJ/yr",2065,1.38016571404658e-13
"WITCH 6.0","SSP2_BAU","world","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Wind","EJ/yr",2065,1.71063955731861e-05
"WITCH 6.0","SSP2_BAU","canada","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Wind","EJ/yr",2070,6.8504021996794e-06
"WITCH 6.0","SSP2_BAU","sasia","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Wind","EJ/yr",2070,4.45214746466638e-13
"WITCH 6.0","SSP2_BAU","ssa","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Wind","EJ/yr",2070,6.23300645053293e-14
"WITCH 6.0","SSP2_BAU","world","Final Energy|Carbon Management|Direct Air Capture|Solvent|Electricity|Wind","EJ/yr",2070,6.85040270722421e-06
"WITCH 6.0","SSP2_BAU","eu27","Final Energy|Carbon Management|Direct Air Capture|Sorbent|Electricity|Biomass","EJ/yr",2035,0.000218402063584561
"WITCH 6.0","SSP2_BAU","world","Final Energy|Carbon Management|Direct Air Capture|Sorbent|Electricity|Biomass","EJ/yr",2035,0.000218402063584561
"WITCH 6.0","SSP2_BAU","othereurope","Final Energy|Carbon Management|Direct Air Capture|Sorbent|Electricity|Biomass","EJ/yr",2040,3.47551704707525e-05
"WITCH 6.0","SSP2_BAU","world","Final Energy|Carbon Management|Direct Air Capture|Sorbent|Electricity|Biomass","EJ/yr",2040,3.47551704707525e-05
"WITCH 6.0","SSP2_BAU","eu27","Final Energy|Carbon Management|Direct Air Capture|Sorbent|Electricity|Biomass","EJ/yr",2045,0.000138268138888644
"WITCH 6.0","SSP2_BAU","world","Final Energy|Carbon Management|Direct Air Capture|Sorbent|Electricity|Biomass","EJ/yr",2045,0.000138268138888644
"WITCH 6.0","SSP2_BAU","eu27","Final Energy|Carbon Management|Direct Air Capture|Sorbent|Electricity|Biomass","EJ/yr",2050,0.000110015735631726
"WITCH 6.0","SSP2_BAU","world","Final Energy|Carbon Management|Direct Air Capture|Sorbent|Electricity|Biomass","EJ/yr",2050,0.000110015735631726
"WITCH 6.0","SSP2_BAU","eu27","Final Energy|Carbon Management|Direct Air Capture|Sorbent|Electricity|Biomass","EJ/yr",2055,8.75361611422106e-05
"WITCH 6.0","SSP2_BAU","othereurope","Final Energy|Carbon Management|Direct Air Capture|Sorbent|Electricity|Biomass","EJ/yr",2055,1.75072322284421e-05
